start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2019-07-01,2019-09-30,3771000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,CY2019Q3,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2019-10-01,2019-12-31,3350000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,CY2019Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2019-01-01,2019-12-31,14383000000.0,0000097476-22-000009,2021,FY,10-K,2022-02-04,CY2019,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
,2019-12-31,18018000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,CY2019Q4I,Assets,USD,TXN,97476
2020-01-01,2020-03-31,3329000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2020-04-01,2020-06-30,3239000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2020-07-01,2020-09-30,3817000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2020-10-01,2020-12-31,4076000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,CY2020Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
2020-01-01,2020-12-31,14461000000.0,0000097476-23-000007,2022,FY,10-K,2023-02-03,CY2020,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
,2020-12-31,19351000000.0,0000097476-22-000009,2021,FY,10-K,2022-02-04,CY2020Q4I,Assets,USD,TXN,97476
2021-01-01,2021-12-31,18344000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2021,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
,2021-12-31,24676000000.0,0000097476-23-000007,2022,FY,10-K,2023-02-03,CY2021Q4I,Assets,USD,TXN,97476
2022-01-01,2022-12-31,20028000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2022,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
,2022-12-31,27207000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2022Q4I,Assets,USD,TXN,97476
2023-01-01,2023-12-31,17519000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2023,RevenueFromContractWithCustomerExcludingAssessedTax,USD,TXN,97476
,2023-12-31,32348000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2023Q4I,Assets,USD,TXN,97476
