start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2010-07-01,2010-09-30,0.63,0001193125-11-200680,2011,FY,10-K,2011-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.63,0001193125-11-276022,2012,Q1,10-Q,2011-10-20,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.63,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2010Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2010-12-31,1.41,0001193125-11-015947,2011,Q2,10-Q,2011-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2010-12-31,1.41,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.78,0001193125-11-015947,2011,Q2,10-Q,2011-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.78,0001193125-11-200680,2011,FY,10-K,2011-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.78,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.78,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2010Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2011-03-31,2.03,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2011-03-31,2.03,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.62,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.62,0001193125-11-200680,2011,FY,10-K,2011-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.62,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.62,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2011Q1,EarningsPerShareBasic,USD/shares,MSFT,0000789019
