start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2014-01-01,2014-03-31,14425000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q1,GrossProfit,USD,MSFT,0000789019
2013-07-01,2014-06-30,59899000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,,GrossProfit,USD,MSFT,0000789019
2013-07-01,2014-06-30,59755000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2013-07-01,2014-06-30,59755000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
2013-07-01,2014-06-30,59755000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014,GrossProfit,USD,MSFT,0000789019
2014-04-01,2014-06-30,15787000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,,GrossProfit,USD,MSFT,0000789019
2014-04-01,2014-06-30,15749000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2014-04-01,2014-06-30,15749000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q2,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-09-30,14928000000,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-09-30,14928000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-09-30,14928000000,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-09-30,14928000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-09-30,14928000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q3,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-12-31,31262000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2014-12-31,31262000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,GrossProfit,USD,MSFT,0000789019
2014-10-01,2014-12-31,16334000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,GrossProfit,USD,MSFT,0000789019
2014-10-01,2014-12-31,16334000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2014-10-01,2014-12-31,16334000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
2014-10-01,2014-12-31,16334000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,GrossProfit,USD,MSFT,0000789019
2014-10-01,2014-12-31,16334000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q4,GrossProfit,USD,MSFT,0000789019
2014-07-01,2015-03-31,45830000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2015-03-31,45830000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,GrossProfit,USD,MSFT,0000789019
2015-01-01,2015-03-31,14568000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,GrossProfit,USD,MSFT,0000789019
2015-01-01,2015-03-31,14568000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2015-01-01,2015-03-31,14568000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
2015-01-01,2015-03-31,14568000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,GrossProfit,USD,MSFT,0000789019
2015-01-01,2015-03-31,14568000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q1,GrossProfit,USD,MSFT,0000789019
2014-07-01,2015-06-30,60542000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2015-06-30,60542000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
