start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2013-10-01,2013-12-31,0.28,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.28,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.28,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.28,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2013Q4,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-07-01,2014-03-31,0.84,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-07-01,2014-03-31,0.84,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.28,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.28,0001193125-14-289961,2014,FY,10-K,2014-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.28,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.28,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.28,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q1,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,1.12,0001193125-14-289961,2014,FY,10-K,2014-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,1.12,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
