start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2007-07-01,2008-06-30,5400000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,CY2008,IncomeTaxesPaidNet,USD,MSFT,0000789019
2008-07-01,2009-06-30,6600000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2008-07-01,2009-06-30,6600000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,CY2009,IncomeTaxesPaidNet,USD,MSFT,0000789019
2009-07-01,2010-06-30,4100000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2009-07-01,2010-06-30,4100000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2009-07-01,2010-06-30,4100000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2010,IncomeTaxesPaidNet,USD,MSFT,0000789019
2010-07-01,2011-06-30,5300000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2010-07-01,2011-06-30,5300000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2010-07-01,2011-06-30,5300000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2010-07-01,2011-06-30,5300000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011,IncomeTaxesPaidNet,USD,MSFT,0000789019
2011-07-01,2012-06-30,3500000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2011-07-01,2012-06-30,3500000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,IncomeTaxesPaidNet,USD,MSFT,0000789019
2011-07-01,2012-06-30,3500000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,IncomeTaxesPaidNet,USD,MSFT,0000789019
