id,Ticker,Sector,roce,roic,roc,ffopo,po,divgr,divpay,shares,cf,bv,equity,debt,fcfm,fcf,ffo,ni,rev,divyield,score
4773,MRO,E,3,3,5,5,5,-2,1,5,0,3,2,5,3,5,-5,4,-5,1,179
4864,VTLE,E,4,3,5,-1,0,-1,-1,1,1,5,5,5,3,5,5,3,3,0,178
4869,RES,E,4,4,5,5,5,-4,1,4,5,4,4,5,3,-5,-3,2,3,1,177
4905,CLCO,E,4,2,5,5,3,-1,1,5,5,5,-3,5,0,5,3,3,4,-1,177
4819,EURN,E,-1,-1,5,-1,2,-5,1,4,5,1,3,5,5,5,1,4,4,3,176
4863,MNR,E,5,5,5,-1,0,-1,-1,5,3,5,3,-5,5,5,3,3,5,0,175
4754,OKE,E,2,1,5,4,1,3,1,4,5,3,2,3,-1,1,3,4,3,3,174
4764,DVN,E,2,3,5,5,2,4,1,5,1,3,3,4,2,5,-5,3,-5,-1,174
4845,GPOR,E,3,5,5,-1,0,-1,-1,2,5,1,5,3,0,5,3,3,4,0,173
4739,SLB,E,3,3,5,5,4,3,1,4,2,4,4,5,-1,-5,3,5,4,-1,170
4928,NC,E,3,3,5,5,5,2,1,4,0,4,4,5,-1,-5,2,3,4,3,170
4760,HAL,E,4,3,5,5,4,1,1,4,1,5,5,5,-2,-5,5,5,5,-1,166
4806,FRO,E,1,1,5,5,2,5,1,4,1,1,3,3,0,5,5,3,-3,3,165
5015,GLOG-PA,E,-1,-1,5,-1,2,5,-1,4,0,-1,1,5,4,5,1,3,4,3,165
4936,EPM,E,2,3,5,4,3,3,1,4,3,2,3,5,0,-5,-4,4,4,1,164
4737,EQNR,E,-1,-1,5,-1,2,5,1,5,-1,4,3,5,3,3,1,3,-5,4,162
4779,PR,E,1,1,5,-1,5,5,1,3,3,-5,-1,5,4,5,1,3,5,-5,162
4805,DTM,E,2,2,5,4,3,5,1,4,2,3,3,4,0,-5,3,4,4,1,162
4733,TTE,E,-1,-1,5,-1,0,2,1,5,3,3,2,5,1,1,1,5,4,3,161
4750,HES,E,3,3,5,5,5,1,1,4,2,4,4,3,3,-1,5,3,-4,-1,161
4899,NESR,E,1,1,5,-1,0,-1,-1,4,3,2,3,5,4,5,-5,3,3,0,161
4939,PNRG,E,4,3,5,-1,0,-1,-1,5,0,4,4,5,1,1,5,5,3,0,161
4770,PBA,E,-1,-1,5,-1,0,4,-1,4,2,3,-2,5,4,5,1,3,5,3,160
4826,LBRT,E,-1,3,5,5,5,5,1,4,2,5,5,-1,3,2,5,1,4,-5,158
4778,WES,E,4,3,5,4,2,-1,-1,1,3,3,1,-1,4,5,5,5,3,0,157
4751,SU,E,-1,-1,5,-1,0,3,1,5,3,4,0,5,1,1,1,5,3,3,156
4842,INSW,E,-2,-1,5,5,2,5,1,4,3,-2,0,5,3,5,-5,3,-3,4,156
4763,FANG,E,2,3,5,5,2,5,1,1,2,5,5,1,1,1,3,3,5,-5,154
4757,MPLX,E,3,3,5,3,0,-1,-1,1,5,3,-4,5,4,5,3,3,5,0,153
4809,PTEN,E,1,1,5,5,5,-2,1,5,3,3,2,5,4,4,-5,-3,3,-1,153
4862,VET,E,-1,-1,5,-1,0,-4,1,4,3,5,4,5,1,1,1,5,5,4,151
4903,VTS,E,-3,-1,5,-1,4,5,1,5,5,5,0,0,5,3,1,3,5,-5,150
4787,SWN,E,4,3,5,-1,0,-1,-1,4,3,5,3,1,0,5,3,3,1,0,149
4752,WMB,E,3,3,5,4,3,3,1,4,0,3,2,5,-1,-5,1,3,2,3,146
4956,SND,E,2,3,5,-1,0,-1,-1,4,0,5,4,5,3,-1,3,3,5,0,146
4780,CHK,E,4,1,5,5,2,2,1,1,2,4,2,5,0,5,3,3,1,-5,144
4856,KNTK,E,-1,-1,5,-1,0,5,1,-5,5,3,0,5,3,5,5,3,5,0,144
4735,PBR,E,4,3,5,5,2,-1,-1,1,-1,3,3,5,2,5,1,5,-5,0,143
4938,GTE,E,2,2,5,-1,0,-1,-1,4,5,4,4,1,1,1,5,3,5,0,143
4949,EPSN,E,3,3,5,-1,1,-2,1,5,2,4,3,5,1,1,1,3,-5,1,142
4772,EQT,E,-1,-1,5,-1,0,1,1,4,2,3,5,3,0,5,5,2,5,0,140
4857,HPK,E,-1,-1,5,-1,0,1,1,1,5,3,2,5,1,1,3,5,5,0,138
4902,NOA,E,3,1,5,5,5,3,1,4,5,5,2,5,-2,-5,3,3,4,-5,138
