id,Ticker,Sector,roce,roic,roc,ffopo,po,divgr,divpay,shares,cf,bv,equity,debt,fcfm,fcf,ffo,ni,rev,divyield,score
6119,IDT,C,4,4,5,4,3,-5,-1,4,2,5,5,5,-2,-5,-5,-5,1,3,91
6154,WOW,C,2,2,5,-1,2,-1,-1,4,2,5,5,5,0,5,-5,-3,-4,-5,91
6295,QTTOY,C,5,5,5,-1,0,-1,-1,4,5,-5,-5,5,-5,5,4,4,-2,0,91
6012,AMX,C,-1,-1,5,-1,2,3,1,5,1,5,4,5,2,1,1,-5,1,-5,90
6029,TEF,C,-1,-1,5,-1,1,-3,1,4,4,3,2,3,4,5,1,-5,-4,4,90
6037,NWSA,C,1,1,5,5,5,2,1,4,0,3,0,3,-1,-5,-5,5,-1,-1,90
6050,SKM,C,-1,-1,5,-1,2,2,1,4,1,3,2,5,2,-4,1,3,-3,1,90
6099,TBLA,C,1,-3,5,-1,0,-1,-1,-4,3,5,5,5,3,5,3,-5,3,0,89
6102,GOGO,C,-1,-1,5,-1,0,-1,-1,1,3,3,-5,3,0,5,-5,5,5,0,88
6005,NFLX,C,4,3,5,-1,0,-1,-1,4,2,5,5,-5,-2,-5,3,3,5,0,86
6040,FOXA,C,4,3,5,5,5,-1,-1,4,0,3,2,5,-1,-5,-5,-5,3,0,85
6236,GAME,C,-5,-1,5,-1,0,-1,-1,5,5,5,0,5,0,5,-5,-5,5,0,85
6301,ROI,C,-5,5,5,-1,0,-1,-1,1,3,5,5,3,0,1,5,5,-5,0,84
6138,GRVY,C,-1,-1,5,-1,0,-1,-1,1,2,3,2,0,1,1,1,5,4,0,83
6294,CMGO,C,-5,-1,5,-1,0,-1,-1,2,5,5,5,0,1,1,4,4,1,0,83
6250,FDIT,C,5,5,5,-1,0,-1,-1,4,3,-3,-5,4,1,1,1,5,-5,0,82
6158,CDLX,C,-5,1,5,-1,0,-1,-1,-1,3,5,5,5,0,5,-5,-5,4,0,81
6288,FMHS,C,5,5,5,-1,0,-1,-1,4,-1,5,-2,0,1,1,5,5,-5,0,81
6300,GFMH,C,5,5,5,-1,0,-1,-1,4,1,-5,-5,5,0,4,3,5,-5,0,81
6078,PLTK,C,-5,4,5,-5,-5,-5,-1,5,5,5,5,5,-1,3,-5,-5,3,3,80
6135,SSP,C,1,1,5,5,5,1,1,4,-3,3,1,3,-1,-5,-5,5,4,-5,80
6167,TRVG,C,-4,-1,5,-1,-3,-1,1,4,3,3,-2,5,3,3,-5,5,4,-5,80
6044,LSXMA,C,1,1,5,-1,0,-1,-1,-2,2,-1,-1,3,-1,3,-5,5,4,0,79
6072,GSAT,C,-5,-1,5,5,2,-1,1,1,3,-5,0,5,3,5,5,5,3,-5,79
6122,IMAX,C,2,3,5,3,-3,-1,-1,5,3,3,3,0,3,-5,3,5,3,-5,79
6162,OB,C,-3,1,5,-1,0,-1,-1,1,3,3,1,5,-1,2,3,3,1,0,78
6174,MVNC,C,5,5,5,-1,0,-1,-1,-3,4,5,-2,0,1,1,5,5,-5,0,78
6268,TLLYF,C,5,-1,5,5,0,-1,-1,2,0,-5,-5,5,0,5,4,5,-1,3,78
6116,MAX,C,1,3,5,-5,-3,-5,-1,4,3,5,1,5,-1,1,-5,3,4,-5,76
6283,VRVR,C,5,5,5,-1,0,-1,-1,4,5,-5,-1,0,-5,5,1,5,-5,0,76
6231,STBX,C,5,5,5,-1,0,-1,-1,5,5,-5,-5,5,-5,5,-5,3,-5,0,75
6062,IAC,C,2,1,5,-1,0,-1,-1,4,0,4,2,3,-2,-5,3,3,4,0,73
6115,ATUS,C,-5,-1,5,4,0,5,-1,5,2,1,3,3,3,-5,-5,3,1,-1,73
6043,WPP,C,-1,-1,5,-1,1,4,1,5,5,-1,-5,5,3,5,1,-5,1,-5,72
6222,BZFD,C,3,1,5,-1,0,-1,-1,-5,0,-5,-2,5,2,5,3,3,3,0,70
6166,KNIT,C,-1,-1,5,-1,0,-1,-1,1,2,3,2,0,1,1,2,1,5,0,68
6210,RSTN,C,-1,-1,5,-1,0,-1,-1,1,3,3,0,5,1,5,3,3,-5,0,68
6316,AFOM,C,-1,-1,5,-1,0,-1,-1,1,3,3,1,0,1,1,1,3,3,0,68
6051,LBTYA,C,-3,-1,5,-1,0,-1,-1,5,0,4,-5,5,3,4,-5,5,-2,0,67
6132,PGRU,C,-1,-1,5,-1,0,-1,-1,-5,5,5,5,5,-1,-5,1,3,3,0,65
6164,DRCT,C,5,5,5,-1,0,-1,-1,-5,-3,5,0,-4,1,1,3,3,5,0,65
6034,VIV,C,-1,-1,5,-1,1,-4,1,5,5,3,1,0,4,2,1,-5,-2,3,64
6110,AMC,C,2,1,5,5,4,-4,-1,2,5,-5,3,3,0,-5,3,5,3,-5,63
6118,SBGI,C,-1,-1,5,-1,0,-1,-1,1,2,3,3,5,-2,5,3,3,-5,0,63
6136,EVER,C,-5,-5,5,-1,0,-1,-1,3,0,5,5,5,1,5,-5,-5,5,0,62
6225,DLPN,C,5,5,5,-1,0,-1,-1,1,2,1,-1,5,0,-5,-5,-5,4,0,62
6137,BOC,C,1,-3,5,-1,0,-1,-1,4,2,5,5,5,0,-5,-5,-5,5,0,61
6184,LTRPA,C,-3,-1,5,-1,0,-1,-1,4,1,-2,-4,5,4,5,-5,-2,4,0,60
6041,TWLO,C,-5,-5,5,-1,0,-1,-1,1,5,5,4,5,1,2,-5,-5,5,0,59
