id,Ticker,Sector,roce,roic,roc,ffopo,po,divgr,divpay,shares,cf,bv,equity,debt,fcfm,fcf,ffo,ni,rev,divyield,score
156,CDNS,K,5,5,5,-1,0,-1,-1,4,4,4,5,1,4,5,5,3,4,0,209
629,TRAK,K,2,2,5,5,5,-2,1,4,5,4,4,5,4,5,3,5,3,-5,209
150,MU,K,3,3,5,5,5,5,1,4,2,5,4,5,2,2,-3,3,3,-5,207
290,FN,K,4,4,5,4,-1,-1,-1,4,5,5,5,5,0,5,5,5,4,-1,207
820,KOSS,K,3,3,5,5,3,1,-1,4,5,3,4,5,3,5,5,5,-5,3,206
258,FFIV,K,4,5,5,-1,0,-1,-1,5,5,5,4,5,1,3,4,4,3,0,205
261,DOX,K,3,3,5,5,5,4,1,5,3,3,2,5,2,2,1,2,2,-1,204
286,DSGX,K,2,2,5,-1,0,-1,-1,4,4,4,4,5,4,5,5,5,4,0,204
717,ZEPP,K,4,5,5,-1,0,-1,-1,4,4,4,4,5,3,5,5,5,5,-5,204
788,SODI,K,2,3,5,-5,1,5,-1,4,3,4,4,5,3,3,2,3,3,-1,204
925,CLRI,K,5,5,5,-1,0,-1,-1,4,2,4,3,5,0,5,4,5,5,0,204
171,TEL,K,4,3,5,5,4,3,1,5,2,4,3,5,3,1,3,3,-1,1,202
213,ENTG,K,3,3,5,5,5,3,1,4,5,5,3,5,-1,-1,3,3,4,-1,202
266,PCTY,K,2,3,5,-1,0,-1,-1,4,3,5,5,5,3,5,5,3,5,0,202
331,IPGP,K,4,4,5,5,4,-1,-1,4,5,5,5,5,-1,4,5,5,4,-5,202
139,QCOM,K,4,5,5,5,4,3,1,5,3,5,5,4,0,-5,2,3,3,1,200
253,ZI,K,1,1,5,-1,0,-1,-1,5,5,5,5,3,3,5,3,5,5,0,200
320,CRUS,K,4,4,5,-1,0,-1,-1,5,5,5,4,5,-1,3,3,5,4,0,200
394,PLXS,K,3,3,5,-1,0,-1,-1,5,5,5,4,5,3,5,3,2,3,0,200
999,ATDS,K,5,5,5,-1,0,-1,-1,-5,5,5,5,5,0,4,5,5,5,0,200
218,TYL,K,3,3,5,-1,0,-1,-1,4,5,4,4,5,0,5,5,5,4,0,199
405,PRFT,K,2,3,5,-1,0,-1,-1,4,5,4,4,5,2,4,5,5,4,0,199
519,YALA,K,4,5,5,-5,0,-1,-1,3,3,5,4,5,3,5,5,5,5,-5,199
654,PAYS,K,2,4,5,-1,0,-1,-1,3,5,5,5,5,0,5,3,3,5,0,199
275,OLED,K,3,3,5,5,5,5,1,4,2,5,5,5,0,-2,5,5,4,-5,197
321,EXLS,K,3,3,5,-1,0,-1,-1,4,5,5,5,5,1,2,5,5,4,0,197
491,BHE,K,1,2,5,5,4,1,1,5,5,4,3,3,3,3,2,5,1,-1,197
502,BELFA,K,1,1,5,5,5,-1,-1,1,5,3,3,5,3,5,3,5,3,0,197
599,IBEX,K,5,3,5,5,5,-5,-1,4,5,5,4,5,3,5,4,3,4,-5,197
1089,XDSL,K,5,5,5,-1,0,-1,-1,-5,5,4,4,5,0,5,-4,5,5,0,197
130,CRM,K,1,1,5,-1,0,-1,-1,3,5,5,5,3,3,5,5,5,5,0,194
152,FI,K,3,3,5,-1,0,-1,-1,5,5,3,1,5,3,5,5,5,3,0,194
169,FTNT,K,3,4,5,-1,0,-1,-1,4,5,4,4,3,1,5,5,3,5,0,194
750,DPSI,K,2,3,5,-1,2,-1,-1,3,3,5,4,3,3,5,5,5,3,0,194
210,ZM,K,3,3,5,-1,0,-1,-1,1,5,5,5,5,0,5,3,3,5,0,193
185,FICO,K,4,4,5,5,5,1,-1,5,5,4,3,1,3,3,3,4,3,-5,192
281,CACI,K,3,3,5,-1,0,-1,-1,4,2,5,5,3,2,5,2,5,4,0,192
294,SPSC,K,1,3,5,-1,0,-1,-1,4,5,5,5,5,-1,4,5,5,5,0,192
329,DLO,K,-1,-1,5,-1,2,5,-1,4,5,5,5,5,3,5,1,3,5,-5,192
855,SPRS,K,4,4,5,-1,0,-1,-1,4,5,5,5,5,-2,4,2,3,4,0,192
585,AMSWA,K,3,3,5,1,-1,1,1,4,5,3,3,5,2,2,-3,3,1,3,191
326,ST,K,3,2,5,5,2,5,1,5,4,5,4,5,3,-1,-3,3,3,-5,190
179,IT,K,5,5,5,-1,0,-1,-1,5,5,3,-2,5,2,4,4,4,4,0,189
190,ANSS,K,3,3,5,-1,0,-1,-1,4,5,4,4,5,2,3,3,3,4,0,189
238,NICE,K,2,2,5,5,4,3,-1,4,5,4,4,3,-1,-1,5,5,4,1,189
507,TTEC,K,3,4,5,5,4,4,1,5,2,3,2,5,2,4,-4,-4,4,-1,189
180,MPWR,K,3,3,5,5,3,5,1,4,5,5,5,-5,-1,1,5,5,5,-1,187
224,EPAM,K,4,4,5,-1,0,-1,-1,4,2,5,5,5,-1,2,5,5,5,0,187
207,UMC,K,-1,-1,5,-1,2,3,-1,4,5,3,3,5,3,5,1,1,3,3,186
235,NTNX,K,5,5,5,-1,0,-1,-1,2,5,5,5,5,0,5,2,-2,4,0,186
193,KEYS,K,-1,4,5,-1,0,-1,-1,5,5,5,5,4,4,3,1,3,3,0,185
244,ZBRA,K,4,3,5,-1,0,-1,-1,5,2,5,4,5,1,4,5,4,3,0,185
690,ELTK,K,4,4,5,5,4,5,1,4,5,-4,-3,5,3,5,4,5,-3,-1,185
151,SNPS,K,3,3,5,-1,0,-1,-1,4,2,4,4,5,0,5,4,5,4,0,184
333,EEFT,K,3,3,5,-1,0,-1,-1,4,5,4,3,3,2,3,5,5,4,0,184
336,POWI,K,3,3,5,5,5,4,1,4,0,4,3,3,-1,2,5,5,2,-1,184
343,BMI,K,3,3,5,5,4,3,1,4,2,4,3,0,0,3,2,3,3,1,184
920,LCTC,K,2,3,5,-1,0,-1,-1,4,2,4,3,5,3,5,4,5,3,0,184
1019,PSWW,K,4,5,5,-1,0,-1,-1,3,5,5,5,0,1,1,5,5,5,0,184
840,TAIT,K,1,1,5,4,3,5,1,4,4,2,2,5,4,1,4,1,-1,3,183
132,AMD,K,4,3,5,-1,0,-1,-1,4,2,5,3,5,2,5,5,3,3,0,182
257,CYBR,K,1,1,5,-1,0,-1,-1,4,5,5,5,5,0,5,4,3,5,0,182
264,GLOB,K,-1,-1,5,-1,0,-1,-1,4,5,5,5,5,3,5,1,4,5,0,182
460,CSIQ,K,2,3,5,-1,0,-1,-1,4,5,5,5,5,-4,5,2,5,4,0,182
1064,IEHC,K,3,3,5,5,4,-1,-1,4,2,5,5,5,3,5,-5,-5,4,1,182
269,GWRE,K,1,1,5,-1,0,-1,-1,4,5,3,4,5,1,5,-3,5,4,0,181
571,AUDC,K,2,3,5,5,4,4,1,5,4,5,0,5,-1,5,-5,-5,4,1,180
896,SGN,K,5,5,5,-1,0,-1,-1,-5,4,5,5,5,0,1,5,5,5,0,180
471,PDFS,K,-1,3,5,-1,0,-1,-1,4,5,4,4,5,3,5,5,3,3,0,179
209,FLT,K,4,3,5,-1,0,-1,-1,5,5,4,5,-3,0,5,5,5,5,0,177
211,AKAM,K,3,3,5,-1,0,-1,-1,5,2,4,4,4,1,4,5,4,4,0,177
276,APPF,K,2,2,5,-1,0,-1,-1,4,0,5,4,5,3,3,3,5,5,0,177
451,NTCT,K,1,1,5,-1,0,-1,-1,5,5,4,3,5,4,4,5,3,3,0,177
163,NXPI,K,4,5,5,5,5,5,1,5,3,2,2,3,3,4,3,-5,3,-5,176
346,CVLT,K,2,3,5,-1,0,-1,-1,4,5,3,2,5,1,5,2,4,3,0,176
129,ORCL,K,4,5,5,5,5,4,1,5,2,5,4,-5,1,2,2,2,2,-1,175
518,KARO,K,-1,-1,5,-1,2,5,-1,5,4,5,4,5,0,1,1,4,4,0,175
630,IMMR,K,-3,1,5,5,5,5,1,4,3,1,-2,5,4,5,2,5,1,-1,175
149,ADI,K,3,3,5,4,3,3,1,4,4,4,4,4,0,-5,4,3,3,1,174
181,TTD,K,3,3,5,-1,0,-1,-1,3,0,5,5,5,0,5,3,3,5,0,174
396,ESE,K,2,2,5,5,5,1,1,4,2,4,4,3,2,2,4,5,3,-5,174
401,PRGS,K,2,3,5,5,4,3,1,5,5,3,2,4,3,3,1,-5,3,-1,174
829,SCIA,K,1,2,5,5,5,-1,-1,4,5,4,3,5,2,5,1,5,1,-5,174
398,FLYW,K,1,3,5,-1,0,-1,-1,-2,5,3,5,3,1,5,5,5,5,0,173
138,IBM,K,5,5,5,5,4,3,1,5,1,4,4,3,1,-4,1,3,-3,3,172
158,CRWD,K,-5,-1,5,-1,0,-1,-1,4,5,5,5,4,5,5,3,5,5,0,172
291,DV,K,2,2,5,-1,0,-1,-1,4,5,5,5,5,-1,2,5,3,5,0,172
402,TIXT,K,-1,-1,5,-1,0,-1,-1,4,5,5,5,1,4,5,1,5,5,0,172
493,FORTY,K,2,3,5,5,5,5,-1,4,3,5,4,5,-1,-5,3,3,4,-1,172
573,CLFD,K,3,3,5,-1,0,-1,-1,4,1,5,5,5,4,5,1,-2,4,0,172
663,INTT,K,2,3,5,5,5,-1,-1,4,5,5,4,5,3,5,2,3,-2,-5,172
1056,THPTF,K,4,5,5,5,3,1,1,4,-1,5,5,5,0,-2,5,3,3,-1,172
403,NABL,K,1,-1,5,-1,0,-1,-1,4,5,3,3,5,4,5,1,3,4,0,171
416,OSIS,K,3,3,5,-1,0,-1,-1,5,0,5,4,3,3,3,4,5,3,0,170
429,PLUS,K,3,3,5,-1,0,-5,-1,5,5,5,5,5,1,1,4,4,4,0,170
438,PAYO,K,1,1,5,-1,0,-1,-1,-5,3,5,5,5,4,5,-5,4,5,0,170
720,EBIXQ,K,4,3,5,5,5,1,1,5,2,5,4,5,-1,-5,1,2,5,-1,170
380,DOCN,K,1,-1,5,-1,0,-1,-1,3,5,5,1,5,4,5,5,3,5,0,169
413,SIMO,K,4,4,5,4,3,2,1,4,3,4,5,-1,-1,5,3,3,3,-5,169
465,CRSR,K,-3,-1,5,-5,0,-1,-1,1,5,5,5,5,3,5,-5,3,4,3,168
288,ALTR,K,-3,1,5,-1,0,-1,-1,4,5,5,5,3,4,5,-5,3,4,0,167
315,VNT,K,-1,4,5,-1,2,5,1,4,5,5,5,1,3,3,1,1,1,-5,167
702,MKTW,K,5,3,5,-5,0,-1,1,5,2,5,5,5,-1,5,-5,-4,5,-1,165
206,ASX,K,-1,-1,5,-1,1,5,1,4,5,4,4,5,-1,-5,1,3,4,5,164
827,CLRO,K,1,1,5,5,5,5,1,4,3,4,3,5,-5,3,5,3,1,-1,164
318,CWAN,K,-1,1,5,-1,0,-1,-1,1,5,5,3,5,3,5,5,2,5,0,163
137,INTC,K,4,3,5,5,4,2,1,5,2,4,3,3,2,3,-3,-5,1,1,162
351,VERX,K,-3,-2,5,-1,2,5,-1,1,1,3,1,5,4,5,-5,5,5,0,162
364,BDC,K,3,1,5,5,5,1,1,5,2,4,2,5,2,1,5,5,1,-5,162
173,SQ,K,-3,1,5,-1,0,-1,-1,2,5,5,5,3,2,5,-5,4,5,0,161
578,LYTS,K,1,1,5,5,3,2,1,4,4,3,2,5,1,-4,5,5,3,1,161
815,LAES,K,-5,5,5,-1,0,-1,-1,2,2,5,5,5,0,5,3,5,5,0,161
255,QRVO,K,1,1,5,-1,0,-1,-1,5,3,3,-2,5,4,5,5,5,4,0,159
280,CIEN,K,2,2,5,-1,0,-1,-1,4,5,4,0,3,3,5,3,3,3,0,159
431,VRNT,K,1,1,5,-1,0,-1,-1,4,3,4,4,4,2,4,2,4,3,0,159
476,ICHR,K,2,2,5,-5,-2,-1,-1,4,2,4,4,5,-1,3,5,5,5,1,159
183,ON,K,3,3,5,-1,0,-1,-1,4,5,5,5,5,-1,-1,5,3,3,0,157
311,NOVT,K,3,3,5,-1,0,-1,-1,4,3,5,5,5,0,5,-4,-2,3,0,157
390,WNS,K,1,1,5,-1,0,-1,-1,5,5,4,4,5,1,1,-2,3,4,0,157
492,IMOS,K,-1,-1,5,-1,1,5,1,5,3,4,3,4,4,5,1,5,-1,-5,157
1051,SMXT,K,-3,-1,5,-1,0,-1,-1,4,3,5,4,5,4,5,-4,3,5,0,157
505,GB,K,-1,-1,5,-1,0,-1,-1,5,5,2,-1,5,4,5,1,5,5,0,156
458,VTEX,K,-1,-1,5,-1,-3,-1,-1,5,5,5,3,5,3,5,1,3,5,0,155
569,DJCO,K,1,2,5,-1,0,-1,-1,5,2,5,4,0,4,5,-5,5,1,0,155
924,JTAI,K,5,5,5,-1,0,-1,-1,-5,5,5,5,-5,2,5,3,3,5,0,155
167,MSI,K,-3,4,5,5,4,3,1,5,3,3,2,3,2,-1,5,4,2,-1,154
178,FIS,K,2,1,5,5,4,3,1,5,2,3,1,5,2,4,5,-5,4,-1,154
397,IDCC,K,4,3,5,5,5,3,1,5,1,3,2,1,0,-5,5,3,4,1,154
488,TUYA,K,3,3,5,-1,0,-1,-1,4,2,2,-2,5,0,5,4,5,5,0,153
1048,IMCI,K,2,3,5,-1,0,-1,-1,4,5,2,2,5,1,5,3,5,-2,0,153
205,TDY,K,3,3,5,-1,0,-1,-1,4,5,5,5,-4,1,5,2,3,3,0,152
223,DT,K,2,1,5,-1,0,-1,-1,4,2,5,5,5,4,5,2,-5,5,0,152
240,GEN,K,3,3,5,5,3,-1,1,5,2,4,3,5,0,-1,5,3,2,-1,152
242,TRMB,K,3,2,5,-1,0,-1,-1,4,5,5,5,1,3,5,-3,-3,3,0,152
268,COHR,K,2,2,5,5,5,4,1,4,2,5,5,-4,4,5,3,-3,4,-5,152
686,SILC,K,3,3,5,5,3,-1,-1,4,2,5,5,5,-1,-5,5,5,5,-1,152
716,WFCF,K,2,3,5,5,4,-1,-1,4,2,5,4,5,-1,1,5,5,4,-5,152
192,FTV,K,-1,-1,5,-1,0,-1,1,4,2,3,3,5,4,3,4,5,3,0,151
215,WDC,K,3,3,5,5,5,1,-1,4,3,3,3,5,-1,-5,-5,5,1,1,151
618,ASUR,K,-5,-1,5,-1,0,-1,-1,2,5,5,5,5,2,4,3,5,5,0,151
972,IPSI,K,5,5,5,-1,0,-1,-1,-5,5,-5,1,5,0,5,1,5,5,-1,150
302,CGNX,K,3,4,5,5,5,2,1,4,5,4,5,-5,0,2,1,-2,3,-1,149
468,JKS,K,2,3,5,-1,0,-1,-1,3,5,5,5,5,-5,1,5,3,5,0,149
545,SPWR,K,1,-1,5,-1,0,-1,-1,4,5,4,3,3,-1,5,3,5,4,0,149
772,APCX,K,5,5,5,-1,0,-1,1,4,3,4,0,5,1,1,-5,3,4,-5,149
879,PRST,K,5,5,5,-1,0,-1,-1,3,0,5,5,5,1,5,3,3,-5,0,149
808,INLX,K,4,5,5,-1,0,-1,-1,-1,2,2,-2,5,3,4,1,2,5,0,148
1084,ABCE,K,5,5,5,-1,0,-1,-1,5,0,-4,-1,5,0,4,5,5,5,0,148
381,RNG,K,-5,-1,5,-1,0,-1,-1,4,3,5,5,5,3,5,-5,3,5,0,147
485,TASK,K,3,3,5,-1,-5,-5,-1,4,3,5,5,3,2,5,3,3,5,0,147
568,ALNT,K,3,3,5,5,5,2,1,4,3,5,5,4,-1,-1,2,-3,5,-5,147
506,EB,K,-2,-1,5,-1,0,-1,-1,2,5,3,0,5,3,5,5,5,5,0,145
786,INVU,K,5,5,5,5,0,2,1,-5,3,5,5,-5,0,5,5,5,5,-5,145
249,JNPR,K,2,2,5,5,4,1,1,5,5,3,1,4,3,3,-5,-5,1,-1,144
262,DOCU,K,-5,-5,5,-1,0,-1,-1,3,5,5,4,5,4,5,3,5,5,0,144
338,BLKB,K,3,1,5,4,4,1,-1,4,5,4,4,3,3,4,1,-5,4,-5,144
450,MXL,K,-4,-1,5,-1,0,-1,-1,4,2,4,3,5,3,5,5,5,5,0,144
252,DBX,K,-5,5,5,-1,0,-1,-1,5,5,4,0,5,1,4,3,3,4,0,142
378,LITE,K,1,3,5,-1,0,-5,-1,4,2,5,5,5,2,5,-5,5,3,-5,142
189,GFS,K,-1,-1,5,-1,0,-1,-1,4,2,3,5,5,4,5,1,5,-1,0,141
410,AGYS,K,-4,-1,5,5,4,-1,-1,4,5,3,2,5,3,5,3,5,4,-5,141
188,WIT,K,-1,-1,5,-1,2,-4,1,5,3,3,3,3,3,4,1,2,1,4,139
423,ROG,K,2,3,5,-1,0,-1,-1,4,5,4,3,5,1,3,5,-3,3,0,139
225,ENPH,K,-3,-1,5,-1,0,-1,-1,1,5,5,0,3,4,5,5,5,5,0,138
752,HYSR,K,4,4,5,-5,-3,-1,1,-4,5,5,4,0,1,2,-5,3,0,4,138
822,CLPS,K,3,3,5,5,2,-5,1,1,2,5,5,5,3,-5,-5,3,5,-1,138
289,KVYO,K,-1,-1,5,-1,0,-1,-1,1,2,3,3,5,3,5,5,3,5,0,137
392,KLIC,K,3,3,5,5,4,5,1,5,0,4,3,5,2,-4,-5,-5,3,-1,137
715,TACT,K,3,3,5,4,3,2,-1,5,1,4,3,5,-1,-5,5,5,-2,3,137
166,TEAM,K,-5,4,5,-1,0,-1,-1,4,5,-2,-1,5,4,5,2,3,5,0,136
271,INFA,K,-4,-1,5,-1,0,-5,1,4,5,3,3,5,4,5,-5,5,2,0,136
836,TRT,K,1,1,5,5,5,-5,-1,4,3,3,3,5,0,5,4,5,-1,-1,136
866,ELSE,K,1,1,5,3,-1,-5,-1,4,2,3,3,5,3,5,4,5,3,-1,136
344,PAGS,K,-1,-1,5,-1,1,-1,-1,5,2,5,5,5,4,-5,1,5,5,0,135
195,GLW,K,2,3,5,5,4,4,1,5,2,3,-2,5,0,1,-3,-5,3,1,134
368,AYX,K,1,1,5,-1,0,-1,-1,4,3,4,4,4,2,5,-2,-4,5,0,134
370,ITRI,K,1,1,5,-1,0,-1,-1,4,4,4,3,5,3,5,2,3,-4,0,134
497,SCSC,K,2,3,5,-1,0,-1,-1,4,3,4,4,4,-2,3,4,1,3,0,134
399,SHLS,K,4,4,5,-1,0,-1,-1,-4,2,5,0,5,5,5,-5,-5,5,0,133
962,AVOI,K,5,5,5,-1,0,-1,-1,4,5,2,-2,0,1,4,4,4,0,0,133
377,ALRM,K,3,3,5,5,5,-5,-1,4,5,5,5,5,-1,-5,3,4,5,-5,132
415,SONO,K,1,1,5,-1,0,-1,-1,4,5,5,5,5,3,1,-5,-5,4,0,132
440,CNXN,K,3,3,5,5,5,-2,1,5,-1,4,4,5,-2,-5,5,5,3,-1,132
744,YIBO,K,-1,-1,5,-1,0,-1,-1,1,2,3,3,5,4,5,2,5,1,0,132
903,MITQ,K,4,4,5,-1,0,-1,-1,4,5,5,0,5,0,2,-5,-5,5,0,132
958,MICS,K,4,4,5,-1,0,-1,-1,4,-1,5,5,5,-3,5,5,5,-4,0,132
184,ATEYY,K,-1,1,5,5,0,1,1,4,0,3,2,5,0,5,4,5,-1,1,131
453,MLNK,K,4,-1,5,-1,0,-1,-1,1,4,1,1,5,0,3,3,3,5,0,131
561,CEVA,K,1,1,5,-1,0,-1,-1,4,1,3,3,5,2,3,-5,1,4,0,131
1053,CDAY,K,-2,-1,5,-1,0,-1,-1,4,5,3,5,5,1,1,3,3,4,0,131
126,TSM,K,-1,-1,5,-1,1,3,1,5,5,5,5,4,0,-5,1,3,3,-1,130
325,PWSC,K,-3,-1,5,-1,0,-1,-1,4,5,1,2,3,4,5,5,3,4,0,130
373,SANM,K,3,3,5,-1,0,-1,-1,5,2,5,5,5,-2,-5,3,5,3,0,130
906,WRNT,K,5,-1,5,-1,0,-1,-1,5,0,5,3,5,4,5,3,3,-5,0,130
220,JBL,K,-1,-1,5,-1,0,1,1,5,3,3,4,4,3,5,2,-5,4,0,129
293,SAIC,K,4,3,5,5,4,1,1,5,-1,3,1,5,-1,-5,4,5,2,-1,129
296,YMM,K,1,1,5,-1,0,-1,-1,-2,5,-5,-2,5,4,5,5,5,5,0,129
376,ACIW,K,2,2,5,-1,0,-1,-1,4,4,4,4,5,-1,-3,5,5,2,0,129
382,FORM,K,-3,-1,5,-1,0,-1,-1,4,2,4,4,5,2,3,3,5,3,0,129
197,GIB,K,-1,-1,5,-1,0,-1,-1,5,5,4,3,5,3,5,1,1,-1,0,127
200,GRMN,K,4,4,5,4,3,3,1,5,0,4,3,-1,0,-5,2,1,3,1,127
803,SOS,K,-1,-1,5,-1,0,-1,-1,1,3,3,5,5,0,5,3,3,3,0,127
314,CNXC,K,-1,-1,5,-1,0,5,1,4,4,3,4,-4,0,3,4,3,4,0,126
347,PEGA,K,2,3,5,5,5,1,1,4,0,3,3,5,-1,-5,5,5,4,-5,126
671,ALOT,K,2,2,5,5,3,-2,-1,4,3,3,3,5,1,3,1,-3,3,-1,126
1006,CTKYY,K,5,5,5,-1,0,-1,-1,2,0,-5,2,5,0,5,3,3,1,0,126
217,NTAP,K,5,3,5,5,4,2,1,5,-2,5,4,5,0,-5,1,-4,2,1,125
622,EGAN,K,3,3,5,-1,0,-1,-1,4,0,1,3,5,3,-3,5,3,4,0,125
774,CPTN,K,5,5,5,-1,0,-1,-1,5,2,-5,-5,5,0,4,3,3,5,0,125
202,PTC,K,2,3,5,-1,0,-1,-1,4,0,4,4,5,3,4,-5,-5,3,0,124
701,SOTK,K,-1,-1,5,-1,0,-1,-1,4,2,4,4,5,4,5,1,-3,4,0,124
748,ISDR,K,2,3,5,5,4,-5,-1,3,5,5,5,5,-1,5,4,-4,4,-5,124
516,RPAY,K,-4,-3,5,5,4,-1,-1,-2,5,3,5,-3,4,5,3,5,5,0,123
943,OMQS,K,5,5,5,-1,-1,5,-1,1,2,5,5,5,1,-5,5,-5,3,-1,123
283,MKSI,K,2,3,5,5,5,1,1,4,1,5,5,-5,-1,-4,-5,5,4,-1,122
307,RMBS,K,-3,-3,5,-1,0,-1,-1,4,0,5,3,5,3,5,3,5,3,0,122
367,CRDO,K,2,2,5,-1,0,-1,-1,1,0,3,0,5,0,2,3,5,5,0,122
490,GDYN,K,-4,-2,5,5,5,-5,-1,-1,5,5,4,5,4,4,-5,5,4,-5,122
590,QIWI,K,-1,-1,5,-1,0,4,-1,4,-3,5,5,5,0,-5,1,5,5,3,122
230,FSLR,K,1,2,5,-1,0,-1,-1,4,4,3,3,5,1,5,3,-5,3,0,121
389,ENV,K,-2,-1,5,-1,0,-1,-1,4,3,3,4,5,1,1,5,3,5,0,121
409,AVDX,K,1,1,5,-1,0,-1,-1,-3,5,5,-2,5,1,1,5,5,5,0,121
531,CRNC,K,1,1,5,-1,0,-1,-1,4,2,3,3,5,4,5,3,3,-5,0,121
1023,LAAB,K,5,5,5,-1,0,-1,-1,4,3,3,-2,0,1,1,1,5,1,0,121
256,MNDY,K,2,3,5,-1,0,-1,-1,-2,5,2,-1,5,4,5,-5,-5,5,0,120
718,MOBX,K,5,5,5,-1,0,-1,-1,5,1,5,5,0,1,1,1,-1,0,0,120
