Ticker,Company Name,CIK,Sector,Industry
PAGP,PLAINS GP HOLDINGS LP,0001581990,Energy,Oil & Gas Midstream
HP,"Helmerich & Payne, Inc.",0000046765,Energy,Oil & Gas Drilling
CRC,California Resources Corp,0001609253,Energy,Oil & Gas E&P
EURN,Euronav NV,0001604481,Energy,Oil & Gas Midstream
TDW,TIDEWATER INC,0000098222,Energy,Oil & Gas Equipment & Services
CVI,CVR ENERGY INC,0001376139,Energy,Oil & Gas Refining & Marketing
STNG,Scorpio Tankers Inc.,0001483934,Energy,Oil & Gas Midstream
BTU,PEABODY ENERGY CORP,0001064728,Energy,Thermal Coal
BSM,"Black Stone Minerals, L.P.",0001621434,Energy,Oil & Gas E&P
STR,Sitio Royalties Corp.,0001949543,Energy,Oil & Gas E&P
LBRT,Liberty Energy Inc.,0001694028,Energy,Oil & Gas Equipment & Services
NOG,"NORTHERN OIL & GAS, INC.",0001104485,Energy,Oil & Gas E&P
