Ticker,Company Name,CIK,Sector,Industry
CHD,CHURCH & DWIGHT CO INC /DE/,0000313927,Consumer Defensive,Household & Personal Products
KOF,COCA COLA FEMSA SAB DE CV,0000910631,Consumer Defensive,Beverages - Non-Alcoholic
TSN,"TYSON FOODS, INC.",0000100493,Consumer Defensive,Farm Products
CLX,CLOROX CO /DE/,0000021076,Consumer Defensive,Household & Personal Products
K,KELLANOVA,0000055067,Consumer Defensive,Packaged Foods
MKC,MCCORMICK & CO INC,0000063754,Consumer Defensive,Packaged Foods
HRL,HORMEL FOODS CORP /DE/,0000048465,Consumer Defensive,Packaged Foods
JRONY,Jeronimo Martins SGPS SA,0001438077,Consumer Defensive,Food Distribution
LW,"Lamb Weston Holdings, Inc.",0001679273,Consumer Defensive,Packaged Foods
EDU,New Oriental Education & Technology Group Inc.,0001372920,Consumer Defensive,Education & Training Services
SJM,J M SMUCKER Co,0000091419,Consumer Defensive,Packaged Foods
CELH,"Celsius Holdings, Inc.",0001341766,Consumer Defensive,Beverages - Non-Alcoholic
CAG,CONAGRA BRANDS INC.,0000023217,Consumer Defensive,Packaged Foods
TAP,MOLSON COORS BEVERAGE CO,0000024545,Consumer Defensive,Beverages - Brewers
CPB,CAMPBELL SOUP CO,0000016732,Consumer Defensive,Packaged Foods
BG,Bunge Global SA,0001996862,Consumer Defensive,Farm Products
ACI,"Albertsons Companies, Inc.",0001646972,Consumer Defensive,Grocery Stores
USFD,US Foods Holding Corp.,0001665918,Consumer Defensive,Food Distribution
PFGC,Performance Food Group Co,0001618673,Consumer Defensive,Food Distribution
SMKUY,Siam Makro Public Co Limited/ADR,0001555812,Consumer Defensive,Food Distribution
COTY,COTY INC.,0001024305,Consumer Defensive,Household & Personal Products
JBSAY,JBS S.A.,0001450123,Consumer Defensive,Packaged Foods
ELF,"e.l.f. Beauty, Inc.",0001600033,Consumer Defensive,Household & Personal Products
BJ,"BJ's Wholesale Club Holdings, Inc.",0001531152,Consumer Defensive,Discount Stores
TAL,TAL Education Group,0001499620,Consumer Defensive,Education & Training Services
COKE,"Coca-Cola Consolidated, Inc.",0000317540,Consumer Defensive,Beverages—Non-Alcoholic
BRBR,"BELLRING BRANDS, INC.",0001772016,Consumer Defensive,Packaged Foods
INGR,Ingredion Inc,0001046257,Consumer Defensive,Packaged Foods
MEJHY,MEIJI Holdings Co Ltd/ADR,0001558812,Consumer Defensive,Packaged Foods
DAR,DARLING INGREDIENTS INC.,0000916540,Consumer Defensive,Packaged Foods
POST,"Post Holdings, Inc.",0001530950,Consumer Defensive,Packaged Foods
PPC,PILGRIMS PRIDE CORP,0000802481,Consumer Defensive,Packaged Foods
CUYTY,Colruyt SA,0001437153,Consumer Defensive,Grocery Stores
LCCTF,L'Occitane International S.A./ADR/,0001495798,Consumer Defensive,Household & Personal Products
LANC,LANCASTER COLONY CORP,0000057515,Consumer Defensive,Packaged Foods
