start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2019-07-01,2020-03-31,104982000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2019-07-01,2020-03-31,104982000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-01-01,2020-03-31,35021000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-01-01,2020-03-31,35021000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-01-01,2020-03-31,35021000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,CY2020Q1,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2019-07-01,2020-06-30,143015000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2019-07-01,2020-06-30,143015000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2019-07-01,2020-06-30,143015000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,CY2020,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-04-01,2020-06-30,38033000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2020Q2,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2020-09-30,37154000000,0001564590-20-047996,2021,Q1,10-Q,2020-10-27,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2020-09-30,37154000000,0001564590-21-051992,2022,Q1,10-Q,2021-10-26,CY2020Q3,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2020-12-31,80230000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2020-12-31,80230000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-10-01,2020-12-31,43076000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-10-01,2020-12-31,43076000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,CY2020Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2021-03-31,121936000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2021-03-31,121936000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-01-01,2021-03-31,41706000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-01-01,2021-03-31,41706000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,CY2021Q1,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2021-06-30,168088000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2021-06-30,168088000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2020-07-01,2021-06-30,168088000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2021,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2021-09-30,45317000000,0001564590-21-051992,2022,Q1,10-Q,2021-10-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2021-09-30,45317000000,0001564590-22-035087,2023,Q1,10-Q,2022-10-25,CY2021Q3,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2021-12-31,97045000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2021-12-31,97045000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-10-01,2021-12-31,51728000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-10-01,2021-12-31,51728000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,CY2021Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2022-03-31,146405000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2022-03-31,146405000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-01-01,2022-03-31,49360000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-01-01,2022-03-31,49360000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,CY2022Q1,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2022-06-30,198270000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2021-07-01,2022-06-30,198270000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2022,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2022-09-30,50122000000,0001564590-22-035087,2023,Q1,10-Q,2022-10-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2022-09-30,50122000000,0000950170-23-054855,2024,Q1,10-Q,2023-10-24,CY2022Q3,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2022-12-31,102869000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2022-12-31,102869000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-10-01,2022-12-31,52747000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-10-01,2022-12-31,52747000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2023-03-31,155726000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2023-01-01,2023-03-31,52857000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,CY2023Q1,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2022-07-01,2023-06-30,211915000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2023,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2023-07-01,2023-09-30,56517000000,0000950170-23-054855,2024,Q1,10-Q,2023-10-24,CY2023Q3,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2023-07-01,2023-12-31,118537000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
2023-10-01,2023-12-31,62020000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4,RevenueFromContractWithCustomerExcludingAssessedTax,USD,MSFT,0000789019
