start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
,2019-12-31,259000000.0,0000097476-21-000006,2020,FY,10-K,2021-02-05,CY2019Q4I,OperatingLeaseLiabilityNoncurrent,USD,TXN,97476
,2020-12-31,249000000.0,0000097476-22-000009,2021,FY,10-K,2022-02-04,CY2020Q4I,OperatingLeaseLiabilityNoncurrent,USD,TXN,97476
,2021-12-31,383000000.0,0000097476-23-000007,2022,FY,10-K,2023-02-03,CY2021Q4I,OperatingLeaseLiabilityNoncurrent,USD,TXN,97476
,2022-12-31,344000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2022Q4I,OperatingLeaseLiabilityNoncurrent,USD,TXN,97476
,2023-12-31,478000000.0,0000097476-24-000007,2023,FY,10-K,2024-02-02,CY2023Q4I,OperatingLeaseLiabilityNoncurrent,USD,TXN,97476
