start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2011-07-01,2011-09-30,8392000000,0001193125-11-276022,2012,Q1,10-Q,2011-10-20,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2011-09-30,8392000000,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,CY2011Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2011-12-31,8397000000,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2011-12-31,8397000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-10-01,2011-12-31,8402000000,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-10-01,2011-12-31,8402000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,CY2011Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-03-31,8398000000,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-03-31,8398000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-01-01,2012-03-31,8401000000,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-01-01,2012-03-31,8401000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,CY2012Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-06-30,8396000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-06-30,8396000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-06-30,8396000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2011-07-01,2012-06-30,8396000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2012-09-30,8396000000,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2012-09-30,8396000000,0001193125-13-409855,2014,Q1,10-Q,2013-10-24,CY2012Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
